Apply Link,Title,Location,Salary,Summary
https://kr.indeed.com/viewjob?jk=67d477723de6eb52,우주 지상국 서비스 SW 개발 부문 경력사원,컨텍 대전 유성구,,로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>.NET|인터넷·IT·통신·모바일·게임>웹프로그래머>벡엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드
https://kr.indeed.com/viewjob?jk=3ffc7a22768918e4,[해외취업] 게임 개발자 / 사원 40%가 외국국적 글로벌 근무환경,엘트리 대한민국,"연봉 35,000,000원 - 100,000,000원","분 영어로 의사소통이 가능하신 분 최신 테크놀로지나 기술 트랜드에 흥미가 있는, 배우고 싶은 분 환영스킬 C++/C#/Java/python 개발경험 서버 개발 3D게임 개발 네트워크 시스템 개발 모집공고 URL https..."
https://kr.indeed.com/viewjob?jk=7b262c14d78e4b3e,소프트웨어 개발,에스티앤아이 대구 서구,,년층우대 [장애인채용희망여부] 비희망 [병역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=322d8f6e57b2b7b3,(주)우리요 iOS 앱개발자,우리요 전라북도,"연봉 35,000,000원 - 40,000,000원",등록 및 운영 경험 ㆍOpen Source Contribution 경험 ㆍ위치기반 서비스 개발 경험 ㆍJava 기반의 제품개발 또는 프로젝트 경험 ㆍ전자정부 프레임워크 개발 경험 ㆍ모바일 UI/UX에 대한 높은 이해...
https://kr.indeed.com/viewjob?jk=cd53e929fc0f6ce3,웹 퍼블리셔/Front-End 개발자/Back-End 개발자 직원,리시드 서울 성동구,"연봉 25,000,000원","기본 지식이 있으신 분 3.Back-End 개발자(대리~과장급) - 관련분야 경력 3년 이상이신 분 - JAVA, PHP 등 개발언어 활용 능력이 있으신 분 - 웹서버 관리 및 운영이 가능하신 분 - Full-Stack..."
https://kr.indeed.com/viewjob?jk=6e7842afec591b73,[퓨처메인 소프트웨어 개발 및 솔루션 영업],퓨처메인 수원 영통구,,필수) 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>시스템프로그래머>임베디드(Embedded)|무역·영업·판매·매장관리>해외영업...
https://kr.indeed.com/viewjob?jk=5b80057bd60756f9,JAVA 웹개발자 고급,게임회사 서울 강남구,,"Position : JAVA 웹개발자 고급 ? [ 담당업무 ] - Web 개발 [ 자격요건 ] - 개발 경력 10년 이상, JSP/JAVA 5년... 정규직 [ 키워드 ] - JSP/JAVA [ 우대조건 ] - AA 경험..."
https://kr.indeed.com/viewjob?jk=9c94a6b9980cb866,"앱개발자(Android, IOS) 자체개발한 건설관련 스마트 안전앱 연구...",피식스컨설팅 서울 금천구,,및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>웹프로그래머>JSP...
https://kr.indeed.com/viewjob?jk=a7f8e43b30c4c682,SM (소프트웨어 유지보수) / JAVA / ASP.NET / 경력3~1...,브레인뱅크 서울 강남구,,및 자격요건 담당업무 자격요건 인원 [담당업무] 1. SM (소프트웨어 유지보수) 1) 개발언어 : JAVA 1명 2) 경력 : 3~5년 3) 근무지역 : 충남 서산 2. SM (소프트웨어 유지보수) 1) 개발...
https://kr.indeed.com/viewjob?jk=98947988336a1e86,JAVA 웹개발자 중급,게임회사 서울 강남구,,Position : JAVA 웹개발자 중급 ? [ 담당업무 ] - Web... JSP/JAVA 3년 이상 - Spring 또는 전자정부 2년 이상 - Oracle 2년 이상... 키워드 ] - JSP/JAVA [ 우대조건...
https://kr.indeed.com/viewjob?jk=028d921d5a27303c,SM/소프트웨어 유지보수,열린기술 서울 역삼동,,"무지 : 서울시 역삼동(역삼역) 업 무 : 정보시스템 유지보수(SM) 개발언어 : C#/ASP.NET/ 혹은 JAVA 개발경력 : 3년이상~10년 연 봉 : 면접후 결정 ( 3,500~ 5천만원) 접수마감일 채용시까지..."
https://kr.indeed.com/viewjob?jk=41c38b85fb439b76,응용프로그램개발(Android App 개발) 정규직,블록체인씨앤에스 서울 성동구,,"Android 개발 경험자로 3년차 이상이며, 상용 서비스 개발 및 운영 경험이 있으신 분 - Kotlin/Java을 활용해 개발 경험이 있으신 분 - Android 의 UI/UX 가이드라인에 대한 이해도가 높으신 분..."
https://kr.indeed.com/viewjob?jk=cac18e6bcbee5a21,Front end 개발자,브릭 성남 분당구,"연봉 28,000,000원","Oracle, MySQL, Redis, HBase, 기타 ElasticSearch 사용 언어 (빈도수 순) : Java, C#, Javascript, Scala, Python, R, C++ 7. 근무 조건 근무장소..."
https://kr.indeed.com/viewjob?jk=ae1d1342ecd2bcd7,"MES 개발자 중급 이상(PM, PL급) 모십니다...",비젼시스 성남 분당구,,모집직종 JAVA 프로그래밍 언어 전문가 관련직종 시스템 소프트웨어 개발자 직무내용 SMT 혹은 반도체 공정 MES 시스템 구축 및 EQ Interface 자주는 아니지만 국내외 출장이 발생되어지며 운전은 필수입니다. 출장에...
https://kr.indeed.com/viewjob?jk=8c2290a39b46b358,JAVA 웹개발자 고급,해외송금 전문업체 서울 강남구,,"Position : JAVA 웹개발자 고급 ? [ 담당업무 ] - Web 개발 [ 자격요건 ] - 개발 경력 10년 이상, JSP/JAVA 5년... 정규직 [ 키워드 ] - JSP/JAVA [ 우대조건 ] - AA 경험..."
https://kr.indeed.com/viewjob?jk=f771548b0be1bac1,클라우드 SaaS 개발자 채용 국내 포털 대기업,국내 포털 대기업 경기도,,※ 직무개요 - 클라우드 SaaS 개발 - 클라우드 플랫폼 WORKPLACE 서비스 개발 ※ 자격조건 - Java 기반 웹어플리케이션 설계 및 개발 경험이 있으신 분 (웹/API) - Spring Boot Framework 및...
https://kr.indeed.com/viewjob?jk=d7d1212c448fdbb6,"[해외취업] 일본, Arks Japan, 프로그래머",Arks Japan 대한민국,"연봉 32,160,000원","한 팀이 되어 일을 진행합니다. - OS: Windows, Linux, Android, iOS 등 - 언어: Java, C#, PHP, Javascript 등 기타 여러 프로젝트가 진행되고 있습니다. 그 외 자격요건..."
https://kr.indeed.com/viewjob?jk=fd0e5f5aa2592df1,[해외취업] IT엔지니어,유아솔류션즈 대한민국,"연봉 35,000,000원 - 60,000,000원","소프트웨어 개발, 팩케지 개발 ・PMO 프로잭트 운영지원 ・개인재산 관리 팩케지 개발 판매 【개발언어】 ・JAVA/C#/Swift iOS/Android 스마폰 소프트웨어 개발, WEB 서비스 개발, 업무 소프트웨어 개발..."
https://kr.indeed.com/viewjob?jk=26c3374d5607556f,Java Developer at MediaMonks (Korea),MediaMonks 서울,,"code to building Java web applications... reusable, and reliable Java code Become our Java Monk MediaMonks is one of those..."
https://kr.indeed.com/viewjob?jk=a0eea97c3bfa6a6f,[소프트웨어(Java/C#) 개발자 정규직 (신입/경력)],파워이십일 대전 유성구,,Java/C#) 개발자 정규직 채용 (신입/경력)] 모집부문 및 자격요건 모집부문 담당업무 자격요건 인원 R&D - 애플리케이션 개발 (JAVA... 분 담당업무 - 응용소프트웨어 개발(JAVA | C | 인원미정 근무지역...
https://kr.indeed.com/viewjob?jk=ff792fffedab83ab,자바 프로그래머 모집,비거스넷 인천 십정동,,모집직종 JAVA 프로그래밍 언어 전문가 관련직종 - 직무내용 프로그램 유지보수(자바 또는 기타 언어) si 성 유지보수/ ERP 유지보수 가능자는 고연령자도 환영. Xplatform 유경험자는 환영*우대함. 전자정부 프레...
https://kr.indeed.com/viewjob?jk=6655940a5debb4af,"[정규직 경력] Android, IOS, JSP, JAVA, Angula...",티파이브온라인 서울 금천구,"연봉 30,000,000원 - 32,000,000원",지원자격 경력 신입·경력 학력 - 성별 무관 기타 담당업무 - Java-JSP - 프론트엔드 - 백엔드 - IOS앱 개발 - Android앱 개발 상세모집요강 접수기간/방법 시작일 2020.1.22 (수) 마감일...
https://kr.indeed.com/viewjob?jk=a7e021540fc691f8,응용소프트웨어 프로그래머 경력직(5년이상),휴메인시스템 전주 완산구,"연봉 34,000,000원 - 40,000,000원","컴퓨터관련 전공자 우대(전공자가 아니어도 무관) - Asp.Net, JAVA, PHP, MFC 가능자 우대 - 컴퓨터관련 자격증 소지자 우대 - 각종... 통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임..."
https://kr.indeed.com/viewjob?jk=2a19d17acd7e5194,"JAVA, C# 경력 정규직, 계약직, 프리랜서 (병원업무 경력자우대)...",연우정보기술 서울,,"3.31이후연장 병원 개발업무 JAVA Angular,Vue,React등사... 간호,진료지원,일반관리 개발업무 JAVA 병원업무 경험자 무관 8명 병원 신대방동 즉시~1년(SM) 원무보험 JAVA 무관 파트별 각1명,3명 대병원..."
https://kr.indeed.com/viewjob?jk=7b7eeb7f0dfcce95,Backend 개발자(과장~부장급),TV홈쇼핑 성남 판교역,,경력 : 6년 이상 - 학력 : 무관 - 직급 : 과장~부장급 - RESTful 서비스 개발 경험 - Java 또는 Node.js 기반 웹 서비스 개발 경력 3년 이상 - 근무지 : 판교 본사 [ 우대사항 ] - AWS...
https://kr.indeed.com/viewjob?jk=f999fccb4cf04e75,NXLog팀 - IOS 개발자,Nexon 성남 분당구,,"로운 기술을 좋아하시는 분 - Unreal/Unity 엔진에 대한 지식이 있으신 분 - C++ 혹은 C#, JAVA 를 사용한 전문적인 개발 경험이 있으신 분 - 아이폰, 안드로이드 등 모바일 플랫폼을 이용한 상용화 서비..."
https://kr.indeed.com/viewjob?jk=ad837e03e4ecb154,[정규직] Cloud/MSA 기반의 Application 설계/개발 인력,SK 씨앤씨 4.0 대한민국,,"Java, Spring Framework 등 활용 개발 경력 - Java 기반 Application 개발 및 프로젝트 수행 경험 역량/스킬 - Java, Spring 등 활용 개발 역량 - Java 기반 Application..."
https://kr.indeed.com/viewjob?jk=2ab37c1d0cf5c7f7,"FA 관련 공장 자동화, 시스템 소프트웨어 ( C++, C#, HTML...",이레테크 포항 북구,"연봉 22,000,000원 - 24,000,000원","직무/산업 직무별(직종) 응용프로그래머VisualC, VisualC++, VisualBasic, C, C++, MFC, PowerBuilder, Java, .NET, Tuxedo 산업별(업종) 컴퓨터.하드웨어.주변기기 컴퓨터"
https://kr.indeed.com/viewjob?jk=4f99d156f993dc32,"[해외취업] 일본, BRASTECH, IT 엔지니어",Brastech 대한민국,"연봉 27,940,000원 - 28,610,000원","주요업무내용 [회사 HP] http... brasgroup.com/ [업무 내용] IT 엔지니어 - JAVA, C, C# 등을 사용한 소프트웨어 개발,인프라 구축·운용·보수, 테스트 전반, 키팅 작업 그 외 자격요건..."
https://kr.indeed.com/viewjob?jk=ad9bf24a426e3913,자바개발자 신규/경력직.,제이아이티코리아 서울 성동구,"연봉 30,000,000원","개발 - 웹개발 작업도구 및 장비 - 이클립스, SQL Developer, Edit 필요지식 및 능력 - Java, HTML, Javascript, Oracle, Mysql 특이사항 기술 - 상황에 따라 다른 개발 랭퀴지..."
https://kr.indeed.com/viewjob?jk=27352452ed0a0ea9,Senior Back-end Developer,Asiance 서울,,"커뮤니이션 스킬. Preferred Skills: • Node.js, Java for backenddevelopment. • Node.js, Java등을 사용하여 백엔드 . • Familiar with industry..."
https://kr.indeed.com/viewjob?jk=c8f3bc8c8356dc41,"웹하드 PHP 웹개발자 (PHP, Mysql)",쉬프트 부산 해운대구,,"[웹프로그래밍] - jsp, java, ASP / PHP 개발 능숙자 - HTML, JavaScript, css 능숙자 - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 가능자 - 웹, DB서버 구축 및..."
https://kr.indeed.com/viewjob?jk=27ee4a6ce55b238b,"앱(IOS,안드로이드), 웹(자바스프링,JSP,P...",웹비즈 서울 문정동,,"모집직종 웹 개발자(웹 엔지니어·웹 프로그래머) 관련직종 모바일 애플리케이션 프로그래머(앱·어플 개발) 직무내용 안드로이드, 아이폰, 앱개발, 하이브리드앱, 웹프로그램, 자바, 스프링, JSP, PHP, 웹디자인, 웹퍼블리싱..."
https://kr.indeed.com/viewjob?jk=56b6d2eba49227d2,[경력] SW사업부 JAVA 개발자,한국에프디엑스네트웍스 서울 관악구,"연봉 27,000,000원",모집직종 JAVA 프로그래밍 언어 전문가 모집인원 2명 학력 관계없음 전공... JAVA 개발자 - 관련 실무 경력자 우대 안녕하세요. FDX NETWORKS 입니다. JAVA 개발자 직원을 모집 합니다! Java 개발관련 업무...
https://kr.indeed.com/viewjob?jk=f01b0b3cabd73f9d,"[케이넷이엔지] SI&시스템 기획/개발, 펌웨어&H/W개발, Web De...",케이넷이엔지 안양 동안구,,그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>AJAX|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>프론트엔드|인터넷·IT·통신·모바일·게임>시스템프로그래머>펌웨어...
https://kr.indeed.com/viewjob?jk=eb52c79be181e6f4,"[신입/경력] Java, C/C++, Web/App, 이미지 문자인식,...",코드원시스템 서울 송파구,,"웹프로그래밍] - jsp, java 개발 - HTML, JavaScript, css - MS SQL, Oracle, MySQL 등 DBMS 설계 및 운영 [응용 프로그래밍] - C, C++, JAVA 클라이언트/서버 개발..."
https://kr.indeed.com/viewjob?jk=d6a8c94c11ae048e,Sr. Android Engineer (Android Engineerin...,Coupang 3.0 서울,,"Application 개발 경험: Java, Kotlin, Gradle... development: Ability to get familiar with Java, Kotlin, Gradle, RxAndroid, Glide..."
https://kr.indeed.com/viewjob?jk=8bffa73ce837a7ed,JAVA기반 응용SW개발자 양성과정 훈련교사,중앙직업전문학교 대구 중구,,"격요건 모집분야 : 정보통신, JAVA, 머신러닝, C#, R, MySQL... 30분 급여 : 회사내규에 따름(면접 후 결정) 중앙직업전문학교 JAVA기반 응용SW개발자 양성과정 훈련교사 모집 모집부문 및 자격요건 담당업..."
https://kr.indeed.com/viewjob?jk=6bc1104467450385,Software Engineer - Android Messaging Ap...,SendBird 서울,,"build tools, and libraries * Proficiency in Java with strong object-oriented design... Experience in Java, Kotlin and JVM..."
https://kr.indeed.com/viewjob?jk=1df170713ece63bc,"[(주)넷아이디] iOS 개발자 신입/경력 정규직, 계약직",넷아이디 서울 강남구,,"사항: 대학교(4년)졸업 이상 연령: 무관 성별: 무관 -swift, objective-c 개발 경험자 -JAVA, C 언어 사용 가능자 [우대사항] 전공계열: 공학계열 iOS 앱 개발 및 배포 경험자 매킨토시 사용..."
https://kr.indeed.com/viewjob?jk=b4cb2502fae0079d,S/W개발 신입/경력 정규직,이노베이스 충청남도 아산,,접수양식: 인크루트 이력서 기타 유의사항 입사지원서 및 제출서류에 허위사실이 있을 경우 채용이 취소될 수 있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹디자인>웹디자인
https://kr.indeed.com/viewjob?jk=c3b10346f12daeca,[공통기술부문] DevOps 엔지니어,우아한 형제들 서울 송파구,,"전공 무관 - 코드로 개발 플랫폼 환경을 구축하고 운영한 경험이 있으신 분 - python, golang, java, kotlin 중 하나에 능숙하신 분 - AWS, GCP, Azure 중 하나 이상의 클라우드 아키텍처 구성..."
https://kr.indeed.com/viewjob?jk=d24428ed26f0b058,디지털LAB 신기술파트,국내자본 저축은행 서울 구로구,,"[담당업무] 쳇봇, STT/TA/TTS, AI 일반 [자격요건] 4년제 정규 대졸 이상 Java, Python 프로그램 사용 가능 머신러닝(Tensorflow, DL4, Caffe,Theano) 프레임워크 기반 개발 능력 보유..."
https://kr.indeed.com/viewjob?jk=31081532af93ecf5,"Android, iOS 외 경력 정규직",아웃라이어스 서울 종로구,"연봉 90,000,000원 - 100,000,000원",사항> - 유명 앱 개발팀 소속 경험 - Java 및 Swift 개발 경력... 커뮤니케이션이 원활 <우대사항> - 유명 앱 개발팀 소속 경험 - Java 및 Swift 개발 경력 - TensorFlow 개발 경력 - 해외 유학...
https://kr.indeed.com/viewjob?jk=6863b8ecbee9cb28,Big Data Engineer,휴먼디지털 서울,,"Network, Computer - Architect 관련 지식 보유자 - Shell script/python/Java/MySQL - 활용 가능자 - 개발을 좋아하고 새로운 기술을 - 배움이 즐거운 자 - Front-End..."
https://kr.indeed.com/viewjob?jk=fe82638f1e39dc80,"PHP, ASP 경력 정규직",더큰정보기술 전라남도 나주,"연봉 30,000,000원 - 35,000,000원","언어는 관계없으나, 실제로 개발한 경헝보유자(2년이상) : php,asp,java,vb 전문대졸이상의 관련학과나 자격증보유자 원거리 출.퇴근자는 원룸제공함 인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷..."
https://kr.indeed.com/viewjob?jk=e69362aa9a2715cd,"웹개발, PM 경력 정규직",싸이버테크 전주 완산구,,있습니다. 인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신·모바일·게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹기획·웹마케팅·PM>PM
https://kr.indeed.com/viewjob?jk=d93a148823e4d1ef,안드로이드 앱 개발자,유명메신저회사 서울 강남구,,"대한 책임감이 강하고 자부심이 있으신 분 - 구글 서비스 및 Android 기기 사용이 익숙하신 분 - Java에 대한 지식 및 경험 [ 우대사항 ] - 회사 자체 앱 안드로이드 버전을 쓰고 계신 분 - MVP, MVVM..."
https://kr.indeed.com/viewjob?jk=b28ac7f3dd36db06,리눅스 개발,산업자동화 PLC 및 자동감시제어 소프트웨어 개발사 서울 송파구,,요건] - 학사 학위 이상 - 유관 경력 5년 이상 - 리눅스 OS 포팅 가능자 - Qt 개발 경험자 - C++/JAVA 고급 개발자 [전형절차] 서류전형 - 면접전형 - 인적성 - 최종합격 [제출서류] 국문이력서(자기소...
https://kr.indeed.com/viewjob?jk=0a8de9ccfaf243ab,서버 개발자,유명메신저회사 서울 강남구,,"리티 높은 서비스를 만들기 위해 노력하시는 분 [ 우대사항 ] - 확장성 있는 서버 아키텍처에 대한 이해 - Java, Python, Scala 를 이용한 개발 경험 - 오픈소스 활동 경험 - 채팅, RPC, WebRTC에..."
https://kr.indeed.com/viewjob?jk=736e06d1e9c85e59,(주)에이치씨엔씨 개발인력,에이치씨엔씨 울산 남구,,"[응용소프트웨어 개발자] - 개발프로그램언어 사용 가능한자 - C, C++, JAVA, 임베디드 개발 유경험자 - .NET 프레임워크에 대한 기반 지식 보유자 인터넷·IT·통신·모바일·게임>응용 프로그래밍>JAVA"
https://kr.indeed.com/viewjob?jk=527ede840149154c,가상화폐 프로그래머,휴먼디지털 서울,,"트코인,알트코인 등 가상화폐 개발 - C++,Python,Java 등 프로그램 개발 자격조건 - 비트코인,알트코인 등 가상화폐 개발 가능자 - C++,Python,Java 등 프로그램 개발 경력 2년 이상자 - 가상화폐 매매..."
https://kr.indeed.com/viewjob?jk=fe6046ddc1f7c18b,P2P 대출 시스템 기획,휴먼디지털 서울,,"업체 업무내용 P2P 대출 사내 전산시스템 구축 자격조건 은행,증권사 사내 전산 시스템 구축 경력자 C++, Java 프로그램 가능자 근무지 서울 연봉 회사내규에따름 모집기간 채용시 마감 전형방법 서류전형 후 면접 지원서류..."
https://kr.indeed.com/viewjob?jk=2362e9522d36bb2a,금융그룹 IT개발3팀 시스템 개발 및 유지보수,ICT 개발 운영 정보보호 및 보안 서울 구로구,,"ERP, 시스템 신규개발 및 유지보수 [자격요건] 전문대 졸 이상 시스템 개발 및 유지보수 경력 3~4년 JAVA, JSP, Javascript, PL & SQL 경험자 필수 넥사크로, 가우스 경험자 우대 * 개발3팀 구성은..."
https://kr.indeed.com/viewjob?jk=4aa7144f03895fd0,"(주)자바모바일_소사장,점장,판매사,CS",자바모바일 인천 계양구,,"담당업무 매장관리,판매 모집인원 3명 근무형태 추후협의 급여사항 협의 후 결정 자격요건 성별 무관 나이 무관 학력 무관 경력 1년 상세모집내용 * 전화 문의 시 ""모비잡 채용정보 보고 전화드렸습니다."" 라고 말씀해주세요..."
https://kr.indeed.com/viewjob?jk=685d7670145c40bc,경력 PHP 웹 개발자,브이드림 부산 동구,"월급 1,795,310원",게임>웹프로그래머>JSP|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프로그래머>PHP |인터넷·IT·통신... 통신·모바일·게임>웹프로그래머>JAVA|인터넷·IT·통신·모바일·게임>웹프...
https://kr.indeed.com/viewjob?jk=563a1d86ca2f8715,연구소 개발인력 ( 선박 및 어선 위성 이메일서비스 관련 소프트웨어개발...,드림포트 부산 영도구,"연봉 26,000,000원 - 28,000,000원",비희망 [기타 우대내용] 자격증 소지자 우대 영어 가능자 우대 인터넷·IT·통신·모바일·게임>응용프로그래머>C·C++|인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA|인터넷·IT·통신·모바일·게임>응용프로그래머>C#
https://kr.indeed.com/viewjob?jk=abe40f9708ac638e,어플리케이션 개발 및 운영 신입 및 경력자,SW개발전문회사 서울 목동,,"[담당업무] - 어플리케이션 개발 및 운영 업무 [자격요건] - java, jsp 개발 가능자 - Spring프레임웍을 이용한 웹 어플리케이션 개발 가능자 - mysql 등 RDBS 개발 가능자 - hadoop 관련 구축 경험..."
https://kr.indeed.com/viewjob?jk=342f7b7a7aa65aea,Software Engineer - Android Voice & Vide...,SendBird 서울,,"Experience with Java multithreading... TCP/UDP, TLS, etc.) * Experience in Java, Kotlin, JVM, and NDK * Understanding..."
https://kr.indeed.com/viewjob?jk=fc479439c1cdcb66,"Principal, Software Engineer (Product En...",Coupang 3.0 서울,,"그래밍 (Object-Oriented Programming) 경험 및 Java 와 그 외 언어에 대한 전문적 지식 보유 * 대규모 서비스 설계, 구축... expert in Java or other languages..."
https://kr.indeed.com/viewjob?jk=10ddf37c7b70f83b,[해외취업] 고급 IT 엔지니어,株式会社ASCOM 대한민국,,"중개 소프트, AP, I 프리미엄 기술자 일본어 능력은 상관없음. python,C++,C,C#,ASP.net,JAVA,VB.net,swift,IOS,Android,kotlin 중 한가지 이상 개발 경력이 3년 이상인 자..."
https://kr.indeed.com/viewjob?jk=674370fd38bce0dd,지스트 블록체인경제센터(강남소재) 계약직(연구원),광주과학기술원 광주 북구,,블록체인 하드포크 1) 4년대 대학 이상 졸업자 2) SW프로그래밍 제작 경험자 3) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대...
https://kr.indeed.com/viewjob?jk=5660048f758fcc1e,대기업 Android application 개발 (대리과장급),차량IT 전문 기업 (대기업) 서울,,"로이드, iOS 버전 별 호환성 대응 경험 보유 [기술스택] - OS : Android - 개발언어: java, kotlin, gradle - 툴: Android Studio, git [우대역량 및 경험] - rxjava..."
https://kr.indeed.com/viewjob?jk=cae908d27ccf0f7c,웹 개발 대리~과장급,시스템 백업 복원 솔루션 업체 성남 수내역,,"개발 경력자 - HTML5, jQuery, java-script 가능자 - MS-SQL, MySQL 가능자 [ 우대사항 ] - 관련학과 (컴퓨터공학, 전자공학) - JAVA/JSP 개발 경력자(Spring, Mybatis..."
https://kr.indeed.com/viewjob?jk=d74ba6454700bcaf,빅데이터 시스템 개발 및 운영 초급~중급,SW개발전문회사 서울 목동,,"[담당업무] - 빅데이터 시스템 개발 및 운영 업무 [자격요건] - java, jsp 개발 가능자 - Spring프레임웍을 이용한 웹 어플리케이션 개발 가능자 - mysql 등 RDBS 개발 가능자 - hadoop 관련 구축..."
https://kr.indeed.com/viewjob?jk=5a4eb76bb089773e,프로그램 개발자 및 관리자,신한에이텍 창원 마산합포구,"연봉 60,000,000원 - 70,000,000원","[직무내용] 프로그램 개발자 및 관리자를 구인합니다. java , C# , C++ , 능숙하게 사용가능하시고 관련 업무경력 10년이상인 분들의 지원을... 역특례] - 비희망 인터넷·IT·통신·모바일·게임>응용프로그래머>JAVA"
https://kr.indeed.com/viewjob?jk=a7ad2455872da832,[카카오스토리] 개발자 (서버/iOS/Android),카카오 4.2 대한민국,,"드로이드 클라이언트 개발 지원자격 Java, Kotlin 개발 2년 이상... 업무내용 카카오스토리 서버 개발 및 운영 지원자격 Java 서버 개발 2년 이상 Java Spring framework를 이용한 서버 개발 경험..."
https://kr.indeed.com/viewjob?jk=ea7a7ab6e15151c1,WaveBridge BackEnd Developer 경력직,웨이브릿지 서울 강남구,,"적인 조직문화 자격요건 컴퓨터공학과, 전산과 졸업하신 분. 논리적인 사고 및 알고리즘을 좋아하시는 분 Java, Spring 및 Design Pattern 에 대한 이해 Python 데이터 분석 및 웹개발 경험 RESTful..."
https://kr.indeed.com/viewjob?jk=ca415e36c231517b,금융그룹 IT개발팀 시스템 개발 및 유지보수,ICT 개발 운영 정보보호 및 보안 서울 구로구,,"[담당업무] 렌탈ERP, 시스템 시뉴개발 & 유지보수 [자격요건] 전문대 졸 이상 JAVA, JSP, Javascript, PL & SQL 경력 3~4년 필수 넥사크로, 가우스 경험자 우대 * 개발3팀 구성은 상무님 총괄..."
https://kr.indeed.com/viewjob?jk=e718d1cc85065029,[해외취업] 일본 IT기업시스템엔지니어 프로그래머,raon 대한민국,"연봉 27,420,000원 - 76,800,000원",필수 일본어(중) : 중-생활회화 이상 주요업무내용 웹 시스템 개발 등 IT 관련 전반적인 프로그램 개발（JAVA 엔지니어、프론트 개발 엔지니어、iOS 엔지니어、안드로이드 엔지니어 등） 네트워크 시스템 관련 구축 유지보수...
https://kr.indeed.com/viewjob?jk=3e80435be74cd28f,블록체인인터넷경제연구센터 위촉연구원,광주과학기술원 광주 북구,,연구직 O명 블록체인 연구 및 프로그래밍 제작 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 3) 블록체인 개발 경험자 우대 4) 컴퓨터공학 및 컴퓨터사이언스 전공인 학사...
https://kr.indeed.com/viewjob?jk=50d0ae3f24a94532,"로봇관련, R&D_로봇 Skill 개발",4차산업 공장 자동화 기기 및 소프트웨어 경기도 수원,,"우대) - 로봇 모션 및 힘 제어 알고리즘 개발 지식 - 프로그래밍 스킬(Python 필수, C++우대, Java 우대) - 기계/메카트로닉스 공학 계열의 4년제 대졸 학사 이상 - 경력 3년 이상 [참조 및 우대사항..."
https://kr.indeed.com/viewjob?jk=a7c68eba65a950aa,지스트 블록체인경제센터 계약직연구원,광주과학기술원 광주 북구,,록체인 개발 블록체인 경제 블록체인 하드포크 1) SW프로그래밍 제작 경험자 2) Python/C/Java/Go 프로그래밍 가능자 우대사항 ① 국가보훈대상자(취업보호대상자) 및 장애인은 관련 법령에 의거하여 우대...
https://kr.indeed.com/viewjob?jk=08f486d2aa741434,클라우드 웹서비스 개발,인터넷 전문 기업 성남 분당구,,"서비스 개발 - 네이버 클라우드 플랫폼의 신규 보안상품 개발 [자격요건] - 개발 경력 3-5년차 - Java, Java Script, C/C++ 개발 경험 - Framework(Spring, Node.js 등)을 이용한..."
https://kr.indeed.com/viewjob?jk=96ac0c9d42df4c1e,게임기획 / 응용프로그램개발 / 기술영업,엠에이치소프트 전주 완산구,"연봉 24,000,000원 - 26,000,000원","담당업무 : - C,C++,JAVA,안드로이드, IOS 관련 개발 - 네트워크 개발 가능자 우대 b. 자격요건 - 응용프로그램 개발 관련 업무 유 경험자 - C, C++, JAVA, 안드로이드, IOS 과련 개발 유..."
